System,Resolution,Count,Group
OSASINFRA,Out of Date,14117,2022_Public_Jira_Dataset_Montgomery\RedHat
OSASINFRA,Won't Do,2952,2022_Public_Jira_Dataset_Montgomery\RedHat
OSASINFRA,Duplicate Issue,7784,2022_Public_Jira_Dataset_Montgomery\RedHat
OSASINFRA,Won't Fix,5775,2022_Public_Jira_Dataset_Montgomery\RedHat
OSASINFRA,Deferred,1264,2022_Public_Jira_Dataset_Montgomery\RedHat
OSASINFRA,Rejected,9082,2022_Public_Jira_Dataset_Montgomery\RedHat
OSASINFRA,Cannot Reproduce,3350,2022_Public_Jira_Dataset_Montgomery\RedHat
OSASINFRA,Explained,1338,2022_Public_Jira_Dataset_Montgomery\RedHat
OSASINFRA,Migrated to another ITS,388,2022_Public_Jira_Dataset_Montgomery\RedHat
OSASINFRA,Partially Completed,501,2022_Public_Jira_Dataset_Montgomery\RedHat
OSASINFRA,Incomplete Description,516,2022_Public_Jira_Dataset_Montgomery\RedHat
OSASINFRA,Not a Bug,227,2022_Public_Jira_Dataset_Montgomery\RedHat
OSASINFRA,Duplicate,183,2022_Public_Jira_Dataset_Montgomery\RedHat
OSASINFRA,Fixed,141,2022_Public_Jira_Dataset_Montgomery\RedHat
OSASINFRA,Obsolete,119,2022_Public_Jira_Dataset_Montgomery\RedHat
OSASINFRA,Resolved at Apache,121,2022_Public_Jira_Dataset_Montgomery\RedHat
OSASINFRA,Invalid Ticket,3,2022_Public_Jira_Dataset_Montgomery\RedHat
OSASINFRA,Upstream,18,2022_Public_Jira_Dataset_Montgomery\RedHat
OSASINFRA,Incomplete,7,2022_Public_Jira_Dataset_Montgomery\RedHat
OSASINFRA,Next Release,3,2022_Public_Jira_Dataset_Montgomery\RedHat
OSASINFRA,Current Release,5,2022_Public_Jira_Dataset_Montgomery\RedHat
OSASINFRA,EOL,2,2022_Public_Jira_Dataset_Montgomery\RedHat
OSASINFRA,Errata,2,2022_Public_Jira_Dataset_Montgomery\RedHat
OSASINFRA,BugzillaOrphan,5,2022_Public_Jira_Dataset_Montgomery\RedHat
OSDK,,24984,2022_Public_Jira_Dataset_Montgomery\RedHat
OSDK,Done,165555,2022_Public_Jira_Dataset_Montgomery\RedHat
OSDK,Out of Date,14117,2022_Public_Jira_Dataset_Montgomery\RedHat
OSDK,Won't Do,2952,2022_Public_Jira_Dataset_Montgomery\RedHat
OSDK,Duplicate Issue,7784,2022_Public_Jira_Dataset_Montgomery\RedHat
OSDK,Won't Fix,5775,2022_Public_Jira_Dataset_Montgomery\RedHat
OSDK,Deferred,1264,2022_Public_Jira_Dataset_Montgomery\RedHat
OSDK,Rejected,9082,2022_Public_Jira_Dataset_Montgomery\RedHat
OSDK,Cannot Reproduce,3350,2022_Public_Jira_Dataset_Montgomery\RedHat
OSDK,Explained,1338,2022_Public_Jira_Dataset_Montgomery\RedHat
OSDK,Migrated to another ITS,388,2022_Public_Jira_Dataset_Montgomery\RedHat
OSDK,Partially Completed,501,2022_Public_Jira_Dataset_Montgomery\RedHat
OSDK,Incomplete Description,516,2022_Public_Jira_Dataset_Montgomery\RedHat
OSDK,Not a Bug,227,2022_Public_Jira_Dataset_Montgomery\RedHat
OSDK,Duplicate,183,2022_Public_Jira_Dataset_Montgomery\RedHat
OSDK,Fixed,141,2022_Public_Jira_Dataset_Montgomery\RedHat
OSDK,Obsolete,119,2022_Public_Jira_Dataset_Montgomery\RedHat
OSDK,Resolved at Apache,121,2022_Public_Jira_Dataset_Montgomery\RedHat
OSDK,Invalid Ticket,3,2022_Public_Jira_Dataset_Montgomery\RedHat
OSDK,Upstream,18,2022_Public_Jira_Dataset_Montgomery\RedHat
OSDK,Incomplete,7,2022_Public_Jira_Dataset_Montgomery\RedHat
OSDK,Next Release,3,2022_Public_Jira_Dataset_Montgomery\RedHat
OSDK,Current Release,5,2022_Public_Jira_Dataset_Montgomery\RedHat
OSDK,EOL,2,2022_Public_Jira_Dataset_Montgomery\RedHat
OSDK,Errata,2,2022_Public_Jira_Dataset_Montgomery\RedHat
OSDK,BugzillaOrphan,5,2022_Public_Jira_Dataset_Montgomery\RedHat
OSJC,,25011,2022_Public_Jira_Dataset_Montgomery\RedHat
OSJC,Done,165788,2022_Public_Jira_Dataset_Montgomery\RedHat
OSJC,Out of Date,14121,2022_Public_Jira_Dataset_Montgomery\RedHat
OSJC,Won't Do,2953,2022_Public_Jira_Dataset_Montgomery\RedHat
OSJC,Duplicate Issue,7791,2022_Public_Jira_Dataset_Montgomery\RedHat
OSJC,Won't Fix,5776,2022_Public_Jira_Dataset_Montgomery\RedHat
OSJC,Deferred,1264,2022_Public_Jira_Dataset_Montgomery\RedHat
OSJC,Rejected,9087,2022_Public_Jira_Dataset_Montgomery\RedHat
OSJC,Cannot Reproduce,3351,2022_Public_Jira_Dataset_Montgomery\RedHat
OSJC,Explained,1338,2022_Public_Jira_Dataset_Montgomery\RedHat
OSJC,Migrated to another ITS,388,2022_Public_Jira_Dataset_Montgomery\RedHat
OSJC,Partially Completed,503,2022_Public_Jira_Dataset_Montgomery\RedHat
OSJC,Incomplete Description,516,2022_Public_Jira_Dataset_Montgomery\RedHat
OSJC,Not a Bug,227,2022_Public_Jira_Dataset_Montgomery\RedHat
OSJC,Duplicate,183,2022_Public_Jira_Dataset_Montgomery\RedHat
OSJC,Fixed,141,2022_Public_Jira_Dataset_Montgomery\RedHat
OSJC,Obsolete,119,2022_Public_Jira_Dataset_Montgomery\RedHat
OSJC,Resolved at Apache,121,2022_Public_Jira_Dataset_Montgomery\RedHat
OSJC,Invalid Ticket,3,2022_Public_Jira_Dataset_Montgomery\RedHat
OSJC,Upstream,18,2022_Public_Jira_Dataset_Montgomery\RedHat
OSJC,Incomplete,7,2022_Public_Jira_Dataset_Montgomery\RedHat
OSJC,Next Release,3,2022_Public_Jira_Dataset_Montgomery\RedHat
OSJC,Current Release,5,2022_Public_Jira_Dataset_Montgomery\RedHat
OSJC,EOL,2,2022_Public_Jira_Dataset_Montgomery\RedHat
OSJC,Errata,2,2022_Public_Jira_Dataset_Montgomery\RedHat
OSJC,BugzillaOrphan,5,2022_Public_Jira_Dataset_Montgomery\RedHat
OSPK8,,25051,2022_Public_Jira_Dataset_Montgomery\RedHat
OSPK8,Done,165827,2022_Public_Jira_Dataset_Montgomery\RedHat
OSPK8,Out of Date,14121,2022_Public_Jira_Dataset_Montgomery\RedHat
OSPK8,Won't Do,2954,2022_Public_Jira_Dataset_Montgomery\RedHat
OSPK8,Duplicate Issue,7791,2022_Public_Jira_Dataset_Montgomery\RedHat
OSPK8,Won't Fix,5776,2022_Public_Jira_Dataset_Montgomery\RedHat
OSPK8,Deferred,1264,2022_Public_Jira_Dataset_Montgomery\RedHat
OSPK8,Rejected,9087,2022_Public_Jira_Dataset_Montgomery\RedHat
OSPK8,Cannot Reproduce,3351,2022_Public_Jira_Dataset_Montgomery\RedHat
OSPK8,Explained,1338,2022_Public_Jira_Dataset_Montgomery\RedHat
OSPK8,Migrated to another ITS,388,2022_Public_Jira_Dataset_Montgomery\RedHat
OSPK8,Partially Completed,503,2022_Public_Jira_Dataset_Montgomery\RedHat
OSPK8,Incomplete Description,516,2022_Public_Jira_Dataset_Montgomery\RedHat
OSPK8,Not a Bug,227,2022_Public_Jira_Dataset_Montgomery\RedHat
OSPK8,Duplicate,183,2022_Public_Jira_Dataset_Montgomery\RedHat
OSPK8,Fixed,141,2022_Public_Jira_Dataset_Montgomery\RedHat
OSPK8,Obsolete,119,2022_Public_Jira_Dataset_Montgomery\RedHat
OSPK8,Resolved at Apache,121,2022_Public_Jira_Dataset_Montgomery\RedHat
OSPK8,Invalid Ticket,3,2022_Public_Jira_Dataset_Montgomery\RedHat
OSPK8,Upstream,18,2022_Public_Jira_Dataset_Montgomery\RedHat
OSPK8,Incomplete,7,2022_Public_Jira_Dataset_Montgomery\RedHat
OSPK8,Next Release,3,2022_Public_Jira_Dataset_Montgomery\RedHat
OSPK8,Current Release,5,2022_Public_Jira_Dataset_Montgomery\RedHat
OSPK8,EOL,2,2022_Public_Jira_Dataset_Montgomery\RedHat
OSPK8,Errata,2,2022_Public_Jira_Dataset_Montgomery\RedHat
OSPK8,BugzillaOrphan,5,2022_Public_Jira_Dataset_Montgomery\RedHat
OSSM,,25187,2022_Public_Jira_Dataset_Montgomery\RedHat
OSSM,Done,165974,2022_Public_Jira_Dataset_Montgomery\RedHat
OSSM,Out of Date,14130,2022_Public_Jira_Dataset_Montgomery\RedHat
OSSM,Won't Do,2959,2022_Public_Jira_Dataset_Montgomery\RedHat
OSSM,Duplicate Issue,7793,2022_Public_Jira_Dataset_Montgomery\RedHat
OSSM,Won't Fix,5781,2022_Public_Jira_Dataset_Montgomery\RedHat
OSSM,Deferred,1264,2022_Public_Jira_Dataset_Montgomery\RedHat
OSSM,Rejected,9115,2022_Public_Jira_Dataset_Montgomery\RedHat
OSSM,Cannot Reproduce,3351,2022_Public_Jira_Dataset_Montgomery\RedHat
OSSM,Explained,1340,2022_Public_Jira_Dataset_Montgomery\RedHat
OSSM,Migrated to another ITS,388,2022_Public_Jira_Dataset_Montgomery\RedHat
OSSM,Partially Completed,503,2022_Public_Jira_Dataset_Montgomery\RedHat
OSSM,Incomplete Description,516,2022_Public_Jira_Dataset_Montgomery\RedHat
OSSM,Not a Bug,232,2022_Public_Jira_Dataset_Montgomery\RedHat
OSSM,Duplicate,184,2022_Public_Jira_Dataset_Montgomery\RedHat
OSSM,Fixed,142,2022_Public_Jira_Dataset_Montgomery\RedHat
OSSM,Obsolete,119,2022_Public_Jira_Dataset_Montgomery\RedHat
OSSM,Resolved at Apache,121,2022_Public_Jira_Dataset_Montgomery\RedHat
OSSM,Invalid Ticket,3,2022_Public_Jira_Dataset_Montgomery\RedHat
OSSM,Upstream,18,2022_Public_Jira_Dataset_Montgomery\RedHat
OSSM,Incomplete,7,2022_Public_Jira_Dataset_Montgomery\RedHat
OSSM,Next Release,3,2022_Public_Jira_Dataset_Montgomery\RedHat
OSSM,Current Release,5,2022_Public_Jira_Dataset_Montgomery\RedHat
OSSM,EOL,2,2022_Public_Jira_Dataset_Montgomery\RedHat
OSSM,Errata,2,2022_Public_Jira_Dataset_Montgomery\RedHat
OSSM,BugzillaOrphan,5,2022_Public_Jira_Dataset_Montgomery\RedHat
OSSMDOC,,25329,2022_Public_Jira_Dataset_Montgomery\RedHat
OSSMDOC,Done,166204,2022_Public_Jira_Dataset_Montgomery\RedHat
OSSMDOC,Out of Date,14130,2022_Public_Jira_Dataset_Montgomery\RedHat
OSSMDOC,Won't Do,2959,2022_Public_Jira_Dataset_Montgomery\RedHat
OSSMDOC,Duplicate Issue,7793,2022_Public_Jira_Dataset_Montgomery\RedHat
OSSMDOC,Won't Fix,5803,2022_Public_Jira_Dataset_Montgomery\RedHat
OSSMDOC,Deferred,1264,2022_Public_Jira_Dataset_Montgomery\RedHat
OSSMDOC,Rejected,9115,2022_Public_Jira_Dataset_Montgomery\RedHat
OSSMDOC,Cannot Reproduce,3351,2022_Public_Jira_Dataset_Montgomery\RedHat
OSSMDOC,Explained,1340,2022_Public_Jira_Dataset_Montgomery\RedHat
OSSMDOC,Migrated to another ITS,388,2022_Public_Jira_Dataset_Montgomery\RedHat
OSSMDOC,Partially Completed,503,2022_Public_Jira_Dataset_Montgomery\RedHat
OSSMDOC,Incomplete Description,516,2022_Public_Jira_Dataset_Montgomery\RedHat
OSSMDOC,Not a Bug,232,2022_Public_Jira_Dataset_Montgomery\RedHat
OSSMDOC,Duplicate,184,2022_Public_Jira_Dataset_Montgomery\RedHat
OSSMDOC,Fixed,142,2022_Public_Jira_Dataset_Montgomery\RedHat
OSSMDOC,Obsolete,119,2022_Public_Jira_Dataset_Montgomery\RedHat
OSSMDOC,Resolved at Apache,121,2022_Public_Jira_Dataset_Montgomery\RedHat
OSSMDOC,Invalid Ticket,3,2022_Public_Jira_Dataset_Montgomery\RedHat
OSSMDOC,Upstream,18,2022_Public_Jira_Dataset_Montgomery\RedHat
OSSMDOC,Incomplete,7,2022_Public_Jira_Dataset_Montgomery\RedHat
OSSMDOC,Next Release,3,2022_Public_Jira_Dataset_Montgomery\RedHat
OSSMDOC,Current Release,5,2022_Public_Jira_Dataset_Montgomery\RedHat
OSSMDOC,EOL,2,2022_Public_Jira_Dataset_Montgomery\RedHat
OSSMDOC,Errata,2,2022_Public_Jira_Dataset_Montgomery\RedHat
OSSMDOC,BugzillaOrphan,5,2022_Public_Jira_Dataset_Montgomery\RedHat
OTA,,25404,2022_Public_Jira_Dataset_Montgomery\RedHat
OTA,Done,166334,2022_Public_Jira_Dataset_Montgomery\RedHat
OTA,Out of Date,14130,2022_Public_Jira_Dataset_Montgomery\RedHat
OTA,Won't Do,2959,2022_Public_Jira_Dataset_Montgomery\RedHat
OTA,Duplicate Issue,7793,2022_Public_Jira_Dataset_Montgomery\RedHat
OTA,Won't Fix,5803,2022_Public_Jira_Dataset_Montgomery\RedHat
OTA,Deferred,1264,2022_Public_Jira_Dataset_Montgomery\RedHat
OTA,Rejected,9115,2022_Public_Jira_Dataset_Montgomery\RedHat
OTA,Cannot Reproduce,3351,2022_Public_Jira_Dataset_Montgomery\RedHat
OTA,Explained,1340,2022_Public_Jira_Dataset_Montgomery\RedHat
OTA,Migrated to another ITS,388,2022_Public_Jira_Dataset_Montgomery\RedHat
OTA,Partially Completed,503,2022_Public_Jira_Dataset_Montgomery\RedHat
OTA,Incomplete Description,516,2022_Public_Jira_Dataset_Montgomery\RedHat
OTA,Not a Bug,232,2022_Public_Jira_Dataset_Montgomery\RedHat
OTA,Duplicate,184,2022_Public_Jira_Dataset_Montgomery\RedHat
OTA,Fixed,142,2022_Public_Jira_Dataset_Montgomery\RedHat
OTA,Obsolete,119,2022_Public_Jira_Dataset_Montgomery\RedHat
OTA,Resolved at Apache,121,2022_Public_Jira_Dataset_Montgomery\RedHat
OTA,Invalid Ticket,3,2022_Public_Jira_Dataset_Montgomery\RedHat
OTA,Upstream,18,2022_Public_Jira_Dataset_Montgomery\RedHat
OTA,Incomplete,7,2022_Public_Jira_Dataset_Montgomery\RedHat
OTA,Next Release,3,2022_Public_Jira_Dataset_Montgomery\RedHat
OTA,Current Release,5,2022_Public_Jira_Dataset_Montgomery\RedHat
OTA,EOL,2,2022_Public_Jira_Dataset_Montgomery\RedHat
OTA,Errata,2,2022_Public_Jira_Dataset_Montgomery\RedHat
OTA,BugzillaOrphan,5,2022_Public_Jira_Dataset_Montgomery\RedHat
PD,,25522,2022_Public_Jira_Dataset_Montgomery\RedHat
PD,Done,166334,2022_Public_Jira_Dataset_Montgomery\RedHat
PD,Out of Date,14130,2022_Public_Jira_Dataset_Montgomery\RedHat
PD,Won't Do,3112,2022_Public_Jira_Dataset_Montgomery\RedHat
PD,Duplicate Issue,7793,2022_Public_Jira_Dataset_Montgomery\RedHat
PD,Won't Fix,5803,2022_Public_Jira_Dataset_Montgomery\RedHat
PD,Deferred,1264,2022_Public_Jira_Dataset_Montgomery\RedHat
PD,Rejected,9115,2022_Public_Jira_Dataset_Montgomery\RedHat
PD,Cannot Reproduce,3351,2022_Public_Jira_Dataset_Montgomery\RedHat
PD,Explained,1340,2022_Public_Jira_Dataset_Montgomery\RedHat
PD,Migrated to another ITS,388,2022_Public_Jira_Dataset_Montgomery\RedHat
PD,Partially Completed,503,2022_Public_Jira_Dataset_Montgomery\RedHat
PD,Incomplete Description,516,2022_Public_Jira_Dataset_Montgomery\RedHat
PD,Not a Bug,232,2022_Public_Jira_Dataset_Montgomery\RedHat
PD,Duplicate,184,2022_Public_Jira_Dataset_Montgomery\RedHat
PD,Fixed,142,2022_Public_Jira_Dataset_Montgomery\RedHat
PD,Obsolete,119,2022_Public_Jira_Dataset_Montgomery\RedHat
PD,Resolved at Apache,121,2022_Public_Jira_Dataset_Montgomery\RedHat
PD,Invalid Ticket,3,2022_Public_Jira_Dataset_Montgomery\RedHat
PD,Upstream,18,2022_Public_Jira_Dataset_Montgomery\RedHat
PD,Incomplete,7,2022_Public_Jira_Dataset_Montgomery\RedHat
PD,Next Release,3,2022_Public_Jira_Dataset_Montgomery\RedHat
PD,Current Release,5,2022_Public_Jira_Dataset_Montgomery\RedHat
PD,EOL,2,2022_Public_Jira_Dataset_Montgomery\RedHat
PD,Errata,2,2022_Public_Jira_Dataset_Montgomery\RedHat
PD,BugzillaOrphan,5,2022_Public_Jira_Dataset_Montgomery\RedHat
PLANNER,,26039,2022_Public_Jira_Dataset_Montgomery\RedHat
PLANNER,Done,167919,2022_Public_Jira_Dataset_Montgomery\RedHat
PLANNER,Out of Date,14194,2022_Public_Jira_Dataset_Montgomery\RedHat
PLANNER,Won't Do,3140,2022_Public_Jira_Dataset_Montgomery\RedHat
PLANNER,Duplicate Issue,7853,2022_Public_Jira_Dataset_Montgomery\RedHat
PLANNER,Won't Fix,5872,2022_Public_Jira_Dataset_Montgomery\RedHat
PLANNER,Deferred,1267,2022_Public_Jira_Dataset_Montgomery\RedHat
PLANNER,Rejected,9186,2022_Public_Jira_Dataset_Montgomery\RedHat
PLANNER,Cannot Reproduce,3372,2022_Public_Jira_Dataset_Montgomery\RedHat
PLANNER,Explained,1344,2022_Public_Jira_Dataset_Montgomery\RedHat
PLANNER,Migrated to another ITS,389,2022_Public_Jira_Dataset_Montgomery\RedHat
PLANNER,Partially Completed,528,2022_Public_Jira_Dataset_Montgomery\RedHat
PLANNER,Incomplete Description,520,2022_Public_Jira_Dataset_Montgomery\RedHat
PLANNER,Not a Bug,234,2022_Public_Jira_Dataset_Montgomery\RedHat
PLANNER,Duplicate,188,2022_Public_Jira_Dataset_Montgomery\RedHat
PLANNER,Fixed,143,2022_Public_Jira_Dataset_Montgomery\RedHat
PLANNER,Obsolete,121,2022_Public_Jira_Dataset_Montgomery\RedHat
PLANNER,Resolved at Apache,121,2022_Public_Jira_Dataset_Montgomery\RedHat
PLANNER,Invalid Ticket,3,2022_Public_Jira_Dataset_Montgomery\RedHat
PLANNER,Upstream,18,2022_Public_Jira_Dataset_Montgomery\RedHat
PLANNER,Incomplete,8,2022_Public_Jira_Dataset_Montgomery\RedHat
PLANNER,Next Release,3,2022_Public_Jira_Dataset_Montgomery\RedHat
PLANNER,Current Release,5,2022_Public_Jira_Dataset_Montgomery\RedHat
PLANNER,EOL,2,2022_Public_Jira_Dataset_Montgomery\RedHat
PLANNER,Errata,2,2022_Public_Jira_Dataset_Montgomery\RedHat
PLANNER,BugzillaOrphan,5,2022_Public_Jira_Dataset_Montgomery\RedHat
PLINK,,26092,2022_Public_Jira_Dataset_Montgomery\RedHat
PLINK,Done,168451,2022_Public_Jira_Dataset_Montgomery\RedHat
PLINK,Out of Date,14253,2022_Public_Jira_Dataset_Montgomery\RedHat
PLINK,Won't Do,3145,2022_Public_Jira_Dataset_Montgomery\RedHat
PLINK,Duplicate Issue,7868,2022_Public_Jira_Dataset_Montgomery\RedHat
PLINK,Won't Fix,5886,2022_Public_Jira_Dataset_Montgomery\RedHat
PLINK,Deferred,1268,2022_Public_Jira_Dataset_Montgomery\RedHat
PLINK,Rejected,9218,2022_Public_Jira_Dataset_Montgomery\RedHat
PLINK,Cannot Reproduce,3379,2022_Public_Jira_Dataset_Montgomery\RedHat
PLINK,Explained,1344,2022_Public_Jira_Dataset_Montgomery\RedHat
PLINK,Migrated to another ITS,391,2022_Public_Jira_Dataset_Montgomery\RedHat
PLINK,Partially Completed,528,2022_Public_Jira_Dataset_Montgomery\RedHat
PLINK,Incomplete Description,520,2022_Public_Jira_Dataset_Montgomery\RedHat
PLINK,Not a Bug,234,2022_Public_Jira_Dataset_Montgomery\RedHat
PLINK,Duplicate,188,2022_Public_Jira_Dataset_Montgomery\RedHat
PLINK,Fixed,143,2022_Public_Jira_Dataset_Montgomery\RedHat
PLINK,Obsolete,121,2022_Public_Jira_Dataset_Montgomery\RedHat
PLINK,Resolved at Apache,121,2022_Public_Jira_Dataset_Montgomery\RedHat
PLINK,Invalid Ticket,3,2022_Public_Jira_Dataset_Montgomery\RedHat
PLINK,Upstream,18,2022_Public_Jira_Dataset_Montgomery\RedHat
PLINK,Incomplete,8,2022_Public_Jira_Dataset_Montgomery\RedHat
PLINK,Next Release,3,2022_Public_Jira_Dataset_Montgomery\RedHat
PLINK,Current Release,5,2022_Public_Jira_Dataset_Montgomery\RedHat
PLINK,EOL,2,2022_Public_Jira_Dataset_Montgomery\RedHat
PLINK,Errata,2,2022_Public_Jira_Dataset_Montgomery\RedHat
PLINK,BugzillaOrphan,5,2022_Public_Jira_Dataset_Montgomery\RedHat
POL,,26130,2022_Public_Jira_Dataset_Montgomery\RedHat
POL,Done,168839,2022_Public_Jira_Dataset_Montgomery\RedHat
POL,Out of Date,14259,2022_Public_Jira_Dataset_Montgomery\RedHat
POL,Won't Do,3160,2022_Public_Jira_Dataset_Montgomery\RedHat
POL,Duplicate Issue,7881,2022_Public_Jira_Dataset_Montgomery\RedHat
POL,Won't Fix,5889,2022_Public_Jira_Dataset_Montgomery\RedHat
POL,Deferred,1268,2022_Public_Jira_Dataset_Montgomery\RedHat
POL,Rejected,9229,2022_Public_Jira_Dataset_Montgomery\RedHat
POL,Cannot Reproduce,3380,2022_Public_Jira_Dataset_Montgomery\RedHat
POL,Explained,1344,2022_Public_Jira_Dataset_Montgomery\RedHat
POL,Migrated to another ITS,391,2022_Public_Jira_Dataset_Montgomery\RedHat
POL,Partially Completed,529,2022_Public_Jira_Dataset_Montgomery\RedHat
POL,Incomplete Description,520,2022_Public_Jira_Dataset_Montgomery\RedHat
POL,Not a Bug,234,2022_Public_Jira_Dataset_Montgomery\RedHat
POL,Duplicate,188,2022_Public_Jira_Dataset_Montgomery\RedHat
POL,Fixed,144,2022_Public_Jira_Dataset_Montgomery\RedHat
POL,Obsolete,121,2022_Public_Jira_Dataset_Montgomery\RedHat
POL,Resolved at Apache,121,2022_Public_Jira_Dataset_Montgomery\RedHat
POL,Invalid Ticket,3,2022_Public_Jira_Dataset_Montgomery\RedHat
POL,Upstream,18,2022_Public_Jira_Dataset_Montgomery\RedHat
POL,Incomplete,8,2022_Public_Jira_Dataset_Montgomery\RedHat
POL,Next Release,3,2022_Public_Jira_Dataset_Montgomery\RedHat
POL,Current Release,5,2022_Public_Jira_Dataset_Montgomery\RedHat
POL,EOL,2,2022_Public_Jira_Dataset_Montgomery\RedHat
POL,Errata,2,2022_Public_Jira_Dataset_Montgomery\RedHat
POL,BugzillaOrphan,5,2022_Public_Jira_Dataset_Montgomery\RedHat
PROJQUAY,,26761,2022_Public_Jira_Dataset_Montgomery\RedHat
PROJQUAY,Done,170201,2022_Public_Jira_Dataset_Montgomery\RedHat
PROJQUAY,Out of Date,14286,2022_Public_Jira_Dataset_Montgomery\RedHat
PROJQUAY,Won't Do,3223,2022_Public_Jira_Dataset_Montgomery\RedHat
PROJQUAY,Duplicate Issue,7943,2022_Public_Jira_Dataset_Montgomery\RedHat
PROJQUAY,Won't Fix,5957,2022_Public_Jira_Dataset_Montgomery\RedHat
PROJQUAY,Deferred,1277,2022_Public_Jira_Dataset_Montgomery\RedHat
PROJQUAY,Rejected,9236,2022_Public_Jira_Dataset_Montgomery\RedHat
PROJQUAY,Cannot Reproduce,3403,2022_Public_Jira_Dataset_Montgomery\RedHat
PROJQUAY,Explained,1381,2022_Public_Jira_Dataset_Montgomery\RedHat
PROJQUAY,Migrated to another ITS,392,2022_Public_Jira_Dataset_Montgomery\RedHat
PROJQUAY,Partially Completed,529,2022_Public_Jira_Dataset_Montgomery\RedHat
PROJQUAY,Incomplete Description,524,2022_Public_Jira_Dataset_Montgomery\RedHat
PROJQUAY,Not a Bug,256,2022_Public_Jira_Dataset_Montgomery\RedHat
PROJQUAY,Duplicate,198,2022_Public_Jira_Dataset_Montgomery\RedHat
PROJQUAY,Fixed,146,2022_Public_Jira_Dataset_Montgomery\RedHat
PROJQUAY,Obsolete,127,2022_Public_Jira_Dataset_Montgomery\RedHat
PROJQUAY,Resolved at Apache,121,2022_Public_Jira_Dataset_Montgomery\RedHat
PROJQUAY,Invalid Ticket,3,2022_Public_Jira_Dataset_Montgomery\RedHat
PROJQUAY,Upstream,18,2022_Public_Jira_Dataset_Montgomery\RedHat
PROJQUAY,Incomplete,8,2022_Public_Jira_Dataset_Montgomery\RedHat
PROJQUAY,Next Release,7,2022_Public_Jira_Dataset_Montgomery\RedHat
PROJQUAY,Current Release,9,2022_Public_Jira_Dataset_Montgomery\RedHat
PROJQUAY,EOL,2,2022_Public_Jira_Dataset_Montgomery\RedHat
PROJQUAY,Errata,2,2022_Public_Jira_Dataset_Montgomery\RedHat
PROJQUAY,BugzillaOrphan,5,2022_Public_Jira_Dataset_Montgomery\RedHat
PSAP,,26799,2022_Public_Jira_Dataset_Montgomery\RedHat
PSAP,Done,170307,2022_Public_Jira_Dataset_Montgomery\RedHat
PSAP,Out of Date,14286,2022_Public_Jira_Dataset_Montgomery\RedHat
PSAP,Won't Do,3223,2022_Public_Jira_Dataset_Montgomery\RedHat
PSAP,Duplicate Issue,7943,2022_Public_Jira_Dataset_Montgomery\RedHat
PSAP,Won't Fix,5957,2022_Public_Jira_Dataset_Montgomery\RedHat
PSAP,Deferred,1277,2022_Public_Jira_Dataset_Montgomery\RedHat
PSAP,Rejected,9236,2022_Public_Jira_Dataset_Montgomery\RedHat
PSAP,Cannot Reproduce,3403,2022_Public_Jira_Dataset_Montgomery\RedHat
PSAP,Explained,1381,2022_Public_Jira_Dataset_Montgomery\RedHat
PSAP,Migrated to another ITS,392,2022_Public_Jira_Dataset_Montgomery\RedHat
PSAP,Partially Completed,529,2022_Public_Jira_Dataset_Montgomery\RedHat
PSAP,Incomplete Description,524,2022_Public_Jira_Dataset_Montgomery\RedHat
PSAP,Not a Bug,256,2022_Public_Jira_Dataset_Montgomery\RedHat
PSAP,Duplicate,198,2022_Public_Jira_Dataset_Montgomery\RedHat
PSAP,Fixed,146,2022_Public_Jira_Dataset_Montgomery\RedHat
PSAP,Obsolete,127,2022_Public_Jira_Dataset_Montgomery\RedHat
PSAP,Resolved at Apache,121,2022_Public_Jira_Dataset_Montgomery\RedHat
PSAP,Invalid Ticket,3,2022_Public_Jira_Dataset_Montgomery\RedHat
PSAP,Upstream,18,2022_Public_Jira_Dataset_Montgomery\RedHat
PSAP,Incomplete,8,2022_Public_Jira_Dataset_Montgomery\RedHat
PSAP,Next Release,7,2022_Public_Jira_Dataset_Montgomery\RedHat
PSAP,Current Release,9,2022_Public_Jira_Dataset_Montgomery\RedHat
PSAP,EOL,2,2022_Public_Jira_Dataset_Montgomery\RedHat
PSAP,Errata,2,2022_Public_Jira_Dataset_Montgomery\RedHat
PSAP,BugzillaOrphan,5,2022_Public_Jira_Dataset_Montgomery\RedHat
QUARKUS,,26898,2022_Public_Jira_Dataset_Montgomery\RedHat
QUARKUS,Done,170759,2022_Public_Jira_Dataset_Montgomery\RedHat
QUARKUS,Out of Date,14289,2022_Public_Jira_Dataset_Montgomery\RedHat
QUARKUS,Won't Do,3236,2022_Public_Jira_Dataset_Montgomery\RedHat
QUARKUS,Duplicate Issue,7976,2022_Public_Jira_Dataset_Montgomery\RedHat
QUARKUS,Won't Fix,5965,2022_Public_Jira_Dataset_Montgomery\RedHat
QUARKUS,Deferred,1282,2022_Public_Jira_Dataset_Montgomery\RedHat
QUARKUS,Rejected,9253,2022_Public_Jira_Dataset_Montgomery\RedHat
QUARKUS,Cannot Reproduce,3404,2022_Public_Jira_Dataset_Montgomery\RedHat
QUARKUS,Explained,1385,2022_Public_Jira_Dataset_Montgomery\RedHat
QUARKUS,Migrated to another ITS,393,2022_Public_Jira_Dataset_Montgomery\RedHat
QUARKUS,Partially Completed,529,2022_Public_Jira_Dataset_Montgomery\RedHat
